scenario,row_index,listing_id,group_id,repeat_group_id,is_grouped_repeat,group_size,fold
C,135,103805366,C_UNIQUE_103805366,,False,1,1
C,136,102859087,C_UNIQUE_102859087,,False,1,2
C,137,100049703,C_UNIQUE_100049703,,False,1,4
C,138,103805244,C_UNIQUE_103805244,,False,1,2
C,139,101557901,C_UNIQUE_101557901,,False,1,3
C,140,103705457,C_UNIQUE_103705457,,False,1,4
C,141,103705756,C_UNIQUE_103705756,,False,1,3
C,142,103805331,C_UNIQUE_103805331,,False,1,3
C,143,103805321,C_UNIQUE_103805321,,False,1,2
C,144,102920513,C_UNIQUE_102920513,,False,1,1
C,145,103187350,C_UNIQUE_103187350,,False,1,1
C,146,103805305,C_UNIQUE_103805305,,False,1,3
C,147,103539418,C_RG_0008,C_RG_0008,True,3,1
C,148,103050905,C_UNIQUE_103050905,,False,1,4
C,149,103176156,C_RG_0009,C_RG_0009,True,2,3
C,150,103050937,C_RG_0010,C_RG_0010,True,4,4
C,151,103805177,C_UNIQUE_103805177,,False,1,2
C,152,103805172,C_UNIQUE_103805172,,False,1,5
C,153,102554797,C_UNIQUE_102554797,,False,1,2
C,154,101907204,C_UNIQUE_101907204,,False,1,4
C,155,101830037,C_UNIQUE_101830037,,False,1,1
C,156,103805238,C_UNIQUE_103805238,,False,1,4
C,157,103805222,C_UNIQUE_103805222,,False,1,3
C,158,30964923,C_UNIQUE_30964923,,False,1,4
C,159,103652447,C_UNIQUE_103652447,,False,1,2
C,160,100049749,C_UNIQUE_100049749,,False,1,2
C,161,103805089,C_UNIQUE_103805089,,False,1,4
C,162,103805118,C_UNIQUE_103805118,,False,1,5
C,163,103805117,C_UNIQUE_103805117,,False,1,5
C,164,103805207,C_UNIQUE_103805207,,False,1,5
C,165,103792460,C_UNIQUE_103792460,,False,1,5
C,166,103487988,C_RG_0011,C_RG_0011,True,2,4
C,167,103436550,C_UNIQUE_103436550,,False,1,3
C,168,103805030,C_UNIQUE_103805030,,False,1,2
C,169,103434472,C_UNIQUE_103434472,,False,1,5
C,170,103805026,C_RG_0012,C_RG_0012,True,2,5
C,171,103610151,C_UNIQUE_103610151,,False,1,4
C,172,100751667,C_UNIQUE_100751667,,False,1,1
C,173,103805021,C_UNIQUE_103805021,,False,1,3
C,174,103694293,C_UNIQUE_103694293,,False,1,3
C,175,103509966,C_UNIQUE_103509966,,False,1,3
C,176,103804933,C_UNIQUE_103804933,,False,1,4
C,177,103648844,C_UNIQUE_103648844,,False,1,5
C,178,102467837,C_UNIQUE_102467837,,False,1,5
C,179,103804857,C_UNIQUE_103804857,,False,1,1
C,180,101776501,C_UNIQUE_101776501,,False,1,5
C,181,101812252,C_UNIQUE_101812252,,False,1,1
C,182,101817399,C_RG_0013,C_RG_0013,True,2,2
C,183,100780015,C_UNIQUE_100780015,,False,1,5
C,184,101709396,C_UNIQUE_101709396,,False,1,4
C,185,102990565,C_UNIQUE_102990565,,False,1,1
C,186,103804826,C_UNIQUE_103804826,,False,1,3
C,187,103804825,C_UNIQUE_103804825,,False,1,1
C,188,103493683,C_RG_0014,C_RG_0014,True,2,3
C,189,103465493,C_UNIQUE_103465493,,False,1,1
C,190,103126986,C_RG_0015,C_RG_0015,True,2,1
C,191,101186465,C_UNIQUE_101186465,,False,1,1
C,192,100503785,C_UNIQUE_100503785,,False,1,4
C,193,100338053,C_UNIQUE_100338053,,False,1,5
C,194,83622800,C_UNIQUE_83622800,,False,1,1
C,195,103249540,C_UNIQUE_103249540,,False,1,1
C,196,103804692,C_UNIQUE_103804692,,False,1,3
C,197,100369189,C_UNIQUE_100369189,,False,1,5
C,198,102754019,C_UNIQUE_102754019,,False,1,1
C,199,96323999,C_RG_0016,C_RG_0016,True,2,4
C,200,96324225,C_UNIQUE_96324225,,False,1,2
C,201,95783518,C_RG_0017,C_RG_0017,True,2,5
C,202,102352239,C_UNIQUE_102352239,,False,1,4
C,203,96433542,C_UNIQUE_96433542,,False,1,4
C,204,103804595,C_UNIQUE_103804595,,False,1,2
C,205,103804591,C_RG_0018,C_RG_0018,True,2,1
C,206,103804585,C_UNIQUE_103804585,,False,1,3
C,207,103804652,C_UNIQUE_103804652,,False,1,4
C,208,103791585,C_UNIQUE_103791585,,False,1,3
C,209,103739574,C_UNIQUE_103739574,,False,1,4
C,210,103644888,C_UNIQUE_103644888,,False,1,2
C,211,103612129,C_RG_0019,C_RG_0019,True,2,3
C,212,103558767,C_UNIQUE_103558767,,False,1,3
C,213,102514324,C_UNIQUE_102514324,,False,1,2
C,214,103169491,C_UNIQUE_103169491,,False,1,4
C,215,103804567,C_UNIQUE_103804567,,False,1,4
C,216,103804632,C_RG_0020,C_RG_0020,True,6,5
C,217,103224951,C_UNIQUE_103224951,,False,1,1
C,218,103804617,C_RG_0021,C_RG_0021,True,2,3
C,219,102462695,C_UNIQUE_102462695,,False,1,5
C,220,103804483,C_UNIQUE_103804483,,False,1,4
C,221,103804560,C_UNIQUE_103804560,,False,1,5
C,222,103804467,C_UNIQUE_103804467,,False,1,3
C,223,103804464,C_UNIQUE_103804464,,False,1,4
C,224,103804443,C_UNIQUE_103804443,,False,1,3
C,225,102900811,C_UNIQUE_102900811,,False,1,3
C,226,101602939,C_UNIQUE_101602939,,False,1,3
C,227,102493387,C_UNIQUE_102493387,,False,1,3
C,228,103804549,C_UNIQUE_103804549,,False,1,3
C,229,103804544,C_UNIQUE_103804544,,False,1,3
C,230,103804540,C_UNIQUE_103804540,,False,1,2
C,231,102917391,C_UNIQUE_102917391,,False,1,3
C,232,102900939,C_UNIQUE_102900939,,False,1,2
C,233,102886250,C_UNIQUE_102886250,,False,1,1
C,234,102885651,C_UNIQUE_102885651,,False,1,5
C,235,102464027,C_UNIQUE_102464027,,False,1,2
C,236,103804534,C_UNIQUE_103804534,,False,1,3
C,237,103278649,C_UNIQUE_103278649,,False,1,4
C,238,96102884,C_RG_0022,C_RG_0022,True,2,5
C,239,103804489,C_UNIQUE_103804489,,False,1,5
C,240,101443504,C_UNIQUE_101443504,,False,1,3
C,241,102462863,C_UNIQUE_102462863,,False,1,1
C,242,103402067,C_UNIQUE_103402067,,False,1,4
C,243,99617847,C_UNIQUE_99617847,,False,1,3
C,244,102271412,C_UNIQUE_102271412,,False,1,4
C,245,103804319,C_UNIQUE_103804319,,False,1,3
C,246,103804318,C_UNIQUE_103804318,,False,1,2
C,247,103804387,C_RG_0023,C_RG_0023,True,2,2
C,248,103804295,C_RG_0024,C_RG_0024,True,2,3
C,249,103804357,C_UNIQUE_103804357,,False,1,2
C,250,103804345,C_RG_0025,C_RG_0025,True,2,4
C,251,102156206,C_RG_0020,C_RG_0020,True,6,5
C,252,103804258,C_UNIQUE_103804258,,False,1,5
C,253,103804237,C_RG_0026,C_RG_0026,True,2,1
C,254,102624302,C_UNIQUE_102624302,,False,1,3
C,255,102967909,C_UNIQUE_102967909,,False,1,1
C,256,103580930,C_RG_0027,C_RG_0027,True,2,1
C,257,102799732,C_UNIQUE_102799732,,False,1,5
C,258,102862641,C_RG_0028,C_RG_0028,True,2,4
C,259,103804124,C_UNIQUE_103804124,,False,1,3
C,260,103644314,C_UNIQUE_103644314,,False,1,5
C,261,103804112,C_UNIQUE_103804112,,False,1,3
C,262,103804107,C_UNIQUE_103804107,,False,1,5
C,263,103804101,C_UNIQUE_103804101,,False,1,3
C,264,103804090,C_RG_0029,C_RG_0029,True,3,4
C,265,103804083,C_UNIQUE_103804083,,False,1,5
C,266,103804213,C_UNIQUE_103804213,,False,1,4
C,267,96434057,C_UNIQUE_96434057,,False,1,1
C,268,103804189,C_RG_0030,C_RG_0030,True,2,2
C,269,103804025,C_UNIQUE_103804025,,False,1,1
C,270,103804022,C_UNIQUE_103804022,,False,1,2
C,271,103804173,C_UNIQUE_103804173,,False,1,3
C,272,103655077,C_UNIQUE_103655077,,False,1,4
C,273,103655467,C_RG_0031,C_RG_0031,True,4,1
C,274,101555323,C_RG_0032,C_RG_0032,True,2,1
C,275,103804159,C_UNIQUE_103804159,,False,1,1
C,276,90290816,C_UNIQUE_90290816,,False,1,5
C,277,103312515,C_UNIQUE_103312515,,False,1,1
C,278,102775997,C_UNIQUE_102775997,,False,1,1
C,279,103804145,C_UNIQUE_103804145,,False,1,2
C,280,103804135,C_RG_0033,C_RG_0033,True,2,1
C,281,103804132,C_UNIQUE_103804132,,False,1,4
C,282,102851956,C_UNIQUE_102851956,,False,1,2
C,283,103372239,C_UNIQUE_103372239,,False,1,4
C,284,103532846,C_UNIQUE_103532846,,False,1,3
C,285,103804063,C_RG_0034,C_RG_0034,True,2,1
C,286,103496074,C_UNIQUE_103496074,,False,1,1
C,287,98991063,C_UNIQUE_98991063,,False,1,5
C,288,103125797,C_UNIQUE_103125797,,False,1,1
C,289,103125858,C_UNIQUE_103125858,,False,1,4
C,290,103784481,C_UNIQUE_103784481,,False,1,5
C,291,103804037,C_UNIQUE_103804037,,False,1,3
C,292,99300583,C_UNIQUE_99300583,,False,1,5
C,293,103803987,C_UNIQUE_103803987,,False,1,1
C,294,103803848,C_RG_0024,C_RG_0024,True,2,3
C,295,103803843,C_UNIQUE_103803843,,False,1,2
C,296,100329236,C_UNIQUE_100329236,,False,1,4
C,297,101547589,C_RG_0035,C_RG_0035,True,2,5
C,298,101538341,C_UNIQUE_101538341,,False,1,2
C,299,103533247,C_UNIQUE_103533247,,False,1,1
C,300,102709083,C_RG_0035,C_RG_0035,True,2,5
C,301,103803972,C_UNIQUE_103803972,,False,1,1
C,302,103730519,C_UNIQUE_103730519,,False,1,5
C,303,103268614,C_UNIQUE_103268614,,False,1,4
C,304,103803960,C_UNIQUE_103803960,,False,1,2
C,305,103803959,C_RG_0036,C_RG_0036,True,2,5
C,306,103803955,C_RG_0036,C_RG_0036,True,2,5
C,307,102035044,C_RG_0037,C_RG_0037,True,2,5
C,308,97263588,C_UNIQUE_97263588,,False,1,1
C,309,103803942,C_UNIQUE_103803942,,False,1,1
C,310,103803941,C_UNIQUE_103803941,,False,1,2
C,311,103803936,C_UNIQUE_103803936,,False,1,1
C,312,103803935,C_UNIQUE_103803935,,False,1,3
C,313,103803933,C_UNIQUE_103803933,,False,1,3
C,314,96241155,C_UNIQUE_96241155,,False,1,3
C,315,95654067,C_UNIQUE_95654067,,False,1,5
C,316,103803919,C_UNIQUE_103803919,,False,1,4
C,317,103803819,C_UNIQUE_103803819,,False,1,5
C,318,101655915,C_UNIQUE_101655915,,False,1,4
C,319,102776186,C_UNIQUE_102776186,,False,1,3
C,320,96660735,C_UNIQUE_96660735,,False,1,1
C,321,98359134,C_UNIQUE_98359134,,False,1,2
C,322,100180638,C_RG_0038,C_RG_0038,True,3,3
C,323,102994144,C_UNIQUE_102994144,,False,1,2
C,324,102264994,C_UNIQUE_102264994,,False,1,2
C,325,102812723,C_RG_0039,C_RG_0039,True,2,5
C,326,103318297,C_UNIQUE_103318297,,False,1,1
C,327,103803795,C_UNIQUE_103803795,,False,1,5
C,328,103803788,C_UNIQUE_103803788,,False,1,1
C,329,103803620,C_UNIQUE_103803620,,False,1,3
C,330,103803600,C_UNIQUE_103803600,,False,1,3
C,331,103803776,C_UNIQUE_103803776,,False,1,2
C,332,103803747,C_UNIQUE_103803747,,False,1,4
C,333,103803736,C_UNIQUE_103803736,,False,1,4
C,334,103803723,C_UNIQUE_103803723,,False,1,4
C,335,103803564,C_UNIQUE_103803564,,False,1,5
C,336,103803546,C_UNIQUE_103803546,,False,1,2
C,337,103803536,C_UNIQUE_103803536,,False,1,3
C,338,103774002,C_UNIQUE_103774002,,False,1,2
C,339,103803711,C_UNIQUE_103803711,,False,1,4
C,340,102162371,C_UNIQUE_102162371,,False,1,3
C,341,100454337,C_UNIQUE_100454337,,False,1,2
C,342,103803693,C_UNIQUE_103803693,,False,1,5
C,343,103109120,C_UNIQUE_103109120,,False,1,1
C,344,103462482,C_UNIQUE_103462482,,False,1,2
C,345,103162725,C_UNIQUE_103162725,,False,1,1
C,346,102257653,C_UNIQUE_102257653,,False,1,3
C,347,103162722,C_UNIQUE_103162722,,False,1,1
C,348,102240958,C_UNIQUE_102240958,,False,1,2
C,349,101629542,C_UNIQUE_101629542,,False,1,2
C,350,100763945,C_UNIQUE_100763945,,False,1,4
C,351,90406231,C_UNIQUE_90406231,,False,1,5
C,352,101798229,C_UNIQUE_101798229,,False,1,2
C,353,103803570,C_UNIQUE_103803570,,False,1,3
C,354,102622871,C_UNIQUE_102622871,,False,1,3
C,355,102642827,C_UNIQUE_102642827,,False,1,4
C,356,103803521,C_UNIQUE_103803521,,False,1,2
C,357,100929943,C_UNIQUE_100929943,,False,1,5
C,358,100303196,C_RG_0040,C_RG_0040,True,2,3
C,359,99305459,C_RG_0041,C_RG_0041,True,2,4
C,360,103803482,C_UNIQUE_103803482,,False,1,5
C,361,102776483,C_UNIQUE_102776483,,False,1,2
C,362,103803464,C_UNIQUE_103803464,,False,1,1
C,363,103803456,C_UNIQUE_103803456,,False,1,1
C,364,103803437,C_UNIQUE_103803437,,False,1,2
C,365,103207867,C_UNIQUE_103207867,,False,1,1
C,366,103349480,C_UNIQUE_103349480,,False,1,4
C,367,93765460,C_UNIQUE_93765460,,False,1,5
C,368,103803423,C_UNIQUE_103803423,,False,1,2
C,369,102226188,C_UNIQUE_102226188,,False,1,4
C,370,98533078,C_UNIQUE_98533078,,False,1,4
C,371,103640552,C_UNIQUE_103640552,,False,1,2
C,372,103803277,C_UNIQUE_103803277,,False,1,5
C,373,103803252,C_UNIQUE_103803252,,False,1,2
C,374,103803250,C_UNIQUE_103803250,,False,1,2
C,375,103239470,C_UNIQUE_103239470,,False,1,2
C,376,102731169,C_UNIQUE_102731169,,False,1,5
C,377,103803090,C_UNIQUE_103803090,,False,1,1
C,378,103803067,C_RG_0003,C_RG_0003,True,2,3
C,379,103803062,C_UNIQUE_103803062,,False,1,2
C,380,103803221,C_UNIQUE_103803221,,False,1,4
C,381,103695244,C_UNIQUE_103695244,,False,1,4
C,382,102288304,C_UNIQUE_102288304,,False,1,1
C,383,103273543,C_UNIQUE_103273543,,False,1,4
C,384,102383514,C_RG_0042,C_RG_0042,True,2,2
C,385,103803186,C_UNIQUE_103803186,,False,1,2
C,386,103803179,C_UNIQUE_103803179,,False,1,2
C,387,102865764,C_UNIQUE_102865764,,False,1,5
C,388,100430829,C_UNIQUE_100430829,,False,1,2
C,389,103802984,C_UNIQUE_103802984,,False,1,3
C,390,103802979,C_UNIQUE_103802979,,False,1,2
C,391,103802963,C_UNIQUE_103802963,,False,1,2
C,392,103802960,C_UNIQUE_103802960,,False,1,2
C,393,103802953,C_UNIQUE_103802953,,False,1,4
C,394,103802937,C_UNIQUE_103802937,,False,1,2
C,395,103802919,C_UNIQUE_103802919,,False,1,2
C,396,101749735,C_UNIQUE_101749735,,False,1,3
C,397,99710009,C_UNIQUE_99710009,,False,1,5
C,398,101827169,C_UNIQUE_101827169,,False,1,5
C,399,103609830,C_UNIQUE_103609830,,False,1,2
C,400,103803144,C_UNIQUE_103803144,,False,1,1
C,401,103803131,C_UNIQUE_103803131,,False,1,5
C,402,103326916,C_UNIQUE_103326916,,False,1,2
C,403,103704397,C_UNIQUE_103704397,,False,1,1
C,404,101856614,C_UNIQUE_101856614,,False,1,3
C,405,103632408,C_UNIQUE_103632408,,False,1,2
C,406,103803066,C_UNIQUE_103803066,,False,1,4
C,407,103803053,C_UNIQUE_103803053,,False,1,1
C,408,103462919,C_UNIQUE_103462919,,False,1,5
C,409,102562785,C_UNIQUE_102562785,,False,1,3
C,410,103698129,C_UNIQUE_103698129,,False,1,4
C,411,101963666,C_UNIQUE_101963666,,False,1,1
C,412,86810806,C_UNIQUE_86810806,,False,1,2
C,413,97077831,C_UNIQUE_97077831,,False,1,3
C,414,103517969,C_RG_0043,C_RG_0043,True,2,4
C,415,103802910,C_UNIQUE_103802910,,False,1,3
C,416,103802802,C_UNIQUE_103802802,,False,1,4
C,417,103802797,C_UNIQUE_103802797,,False,1,1
C,418,103802908,C_UNIQUE_103802908,,False,1,2
C,419,103802899,C_UNIQUE_103802899,,False,1,3
C,420,103802897,C_RG_0044,C_RG_0044,True,2,2
C,421,101615471,C_UNIQUE_101615471,,False,1,5
C,422,103802890,C_UNIQUE_103802890,,False,1,3
C,423,103354046,C_UNIQUE_103354046,,False,1,3
C,424,103802735,C_UNIQUE_103802735,,False,1,4
C,425,103802723,C_UNIQUE_103802723,,False,1,5
C,426,103751681,C_UNIQUE_103751681,,False,1,3
C,427,103751333,C_UNIQUE_103751333,,False,1,3
C,428,103750172,C_UNIQUE_103750172,,False,1,5
C,429,97225270,C_UNIQUE_97225270,,False,1,1
C,430,103753407,C_UNIQUE_103753407,,False,1,3
C,431,103748128,C_UNIQUE_103748128,,False,1,2
C,432,103746480,C_UNIQUE_103746480,,False,1,3
C,433,103489349,C_UNIQUE_103489349,,False,1,5
C,434,103751057,C_UNIQUE_103751057,,False,1,2
C,435,103753480,C_UNIQUE_103753480,,False,1,4
C,436,103746056,C_UNIQUE_103746056,,False,1,1
C,437,103746579,C_UNIQUE_103746579,,False,1,3
C,438,103434871,C_UNIQUE_103434871,,False,1,1
C,439,103651492,C_UNIQUE_103651492,,False,1,1
C,440,103748406,C_UNIQUE_103748406,,False,1,5
C,441,103678414,C_UNIQUE_103678414,,False,1,5
C,442,103633056,C_UNIQUE_103633056,,False,1,4
C,443,103632775,C_UNIQUE_103632775,,False,1,5
C,444,103748878,C_UNIQUE_103748878,,False,1,4
C,445,102236931,C_UNIQUE_102236931,,False,1,4
C,446,103743397,C_UNIQUE_103743397,,False,1,5
C,447,103747070,C_UNIQUE_103747070,,False,1,5
C,448,103743867,C_UNIQUE_103743867,,False,1,4
C,449,103744256,C_UNIQUE_103744256,,False,1,4
C,450,103521973,C_UNIQUE_103521973,,False,1,1
C,451,103677492,C_UNIQUE_103677492,,False,1,5
C,452,103508663,C_UNIQUE_103508663,,False,1,1
C,453,103084402,C_UNIQUE_103084402,,False,1,2
C,454,102442625,C_UNIQUE_102442625,,False,1,2
C,455,103745573,C_UNIQUE_103745573,,False,1,5
C,456,103743473,C_UNIQUE_103743473,,False,1,5
C,457,101514080,C_UNIQUE_101514080,,False,1,2
C,458,103607666,C_UNIQUE_103607666,,False,1,1
C,459,103520534,C_UNIQUE_103520534,,False,1,4
C,460,100482067,C_RG_0017,C_RG_0017,True,2,5
C,461,101856001,C_RG_0045,C_RG_0045,True,3,1
C,462,102706714,C_UNIQUE_102706714,,False,1,5
C,463,96130266,C_UNIQUE_96130266,,False,1,2
C,464,103730893,C_RG_0046,C_RG_0046,True,2,1
C,465,101910541,C_UNIQUE_101910541,,False,1,2
C,466,103632498,C_UNIQUE_103632498,,False,1,1
C,467,103802709,C_UNIQUE_103802709,,False,1,2
C,468,103421703,C_UNIQUE_103421703,,False,1,5
C,469,103802510,C_UNIQUE_103802510,,False,1,1
C,470,103802487,C_UNIQUE_103802487,,False,1,5
C,471,103802482,C_UNIQUE_103802482,,False,1,4
C,472,103802658,C_UNIQUE_103802658,,False,1,4
C,473,103802652,C_UNIQUE_103802652,,False,1,5
C,474,103128842,C_UNIQUE_103128842,,False,1,1
C,475,103734876,C_UNIQUE_103734876,,False,1,1
C,476,103802645,C_UNIQUE_103802645,,False,1,2
C,477,103418149,C_UNIQUE_103418149,,False,1,5
C,478,103566171,C_UNIQUE_103566171,,False,1,2
C,479,103566334,C_UNIQUE_103566334,,False,1,5
C,480,101267413,C_UNIQUE_101267413,,False,1,5
C,481,102843643,C_UNIQUE_102843643,,False,1,2
C,482,103735534,C_UNIQUE_103735534,,False,1,3
C,483,102551061,C_UNIQUE_102551061,,False,1,4
C,484,102079764,C_UNIQUE_102079764,,False,1,3
C,485,103204105,C_RG_0045,C_RG_0045,True,3,1
C,486,103299358,C_UNIQUE_103299358,,False,1,1
C,487,99232624,C_UNIQUE_99232624,,False,1,2
C,488,103802411,C_UNIQUE_103802411,,False,1,5
C,489,102850108,C_UNIQUE_102850108,,False,1,1
C,490,103802298,C_RG_0047,C_RG_0047,True,2,5
C,491,99220843,C_UNIQUE_99220843,,False,1,1
C,492,99042447,C_UNIQUE_99042447,,False,1,3
