scenario,row_index,listing_id,group_id,repeat_group_id,is_grouped_repeat,group_size,fold
B,77,102006980,B_UNIQUE_102006980,,False,1,2
B,78,103805644,B_UNIQUE_103805644,,False,1,3
B,79,103073792,B_UNIQUE_103073792,,False,1,5
B,80,102725022,B_UNIQUE_102725022,,False,1,4
B,81,102850930,B_UNIQUE_102850930,,False,1,5
B,82,103149030,B_UNIQUE_103149030,,False,1,5
B,83,103805620,B_UNIQUE_103805620,,False,1,1
B,84,103805611,B_UNIQUE_103805611,,False,1,5
B,85,103805539,B_UNIQUE_103805539,,False,1,1
B,86,103581872,B_UNIQUE_103581872,,False,1,4
B,87,103563958,B_UNIQUE_103563958,,False,1,3
B,88,103443920,B_UNIQUE_103443920,,False,1,1
B,89,103383454,B_UNIQUE_103383454,,False,1,1
B,90,103351715,B_UNIQUE_103351715,,False,1,4
B,91,103323847,B_UNIQUE_103323847,,False,1,3
B,92,103293875,B_UNIQUE_103293875,,False,1,1
B,93,103199527,B_UNIQUE_103199527,,False,1,1
B,94,102738500,B_UNIQUE_102738500,,False,1,5
B,95,102492658,B_UNIQUE_102492658,,False,1,4
B,96,102343002,B_UNIQUE_102343002,,False,1,5
B,97,102223783,B_UNIQUE_102223783,,False,1,3
B,98,102211027,B_UNIQUE_102211027,,False,1,5
B,99,100883751,B_UNIQUE_100883751,,False,1,3
B,100,99869405,B_UNIQUE_99869405,,False,1,4
B,101,103098770,B_UNIQUE_103098770,,False,1,3
B,102,103805449,B_UNIQUE_103805449,,False,1,3
B,103,102631668,B_UNIQUE_102631668,,False,1,1
B,104,103805522,B_UNIQUE_103805522,,False,1,5
B,105,103805519,B_UNIQUE_103805519,,False,1,5
B,106,103805518,B_UNIQUE_103805518,,False,1,5
B,107,103805514,B_UNIQUE_103805514,,False,1,5
B,108,103805511,B_UNIQUE_103805511,,False,1,4
B,109,103805510,B_UNIQUE_103805510,,False,1,1
B,110,103805502,B_UNIQUE_103805502,,False,1,1
B,111,103805427,B_UNIQUE_103805427,,False,1,5
B,112,103805422,B_UNIQUE_103805422,,False,1,1
B,113,102631678,B_UNIQUE_102631678,,False,1,2
B,114,101602694,B_UNIQUE_101602694,,False,1,1
B,115,103734716,B_UNIQUE_103734716,,False,1,1
B,116,102649103,B_UNIQUE_102649103,,False,1,4
B,117,102790896,B_UNIQUE_102790896,,False,1,5
B,118,103338849,B_UNIQUE_103338849,,False,1,1
B,119,103805308,B_UNIQUE_103805308,,False,1,1
B,120,101224511,B_UNIQUE_101224511,,False,1,1
B,121,103805444,B_UNIQUE_103805444,,False,1,1
B,122,103805439,B_UNIQUE_103805439,,False,1,1
B,123,103273883,B_UNIQUE_103273883,,False,1,4
B,124,103805409,B_UNIQUE_103805409,,False,1,2
B,125,103805406,B_UNIQUE_103805406,,False,1,2
B,126,103805404,B_UNIQUE_103805404,,False,1,2
B,127,103805403,B_UNIQUE_103805403,,False,1,3
B,128,103805401,B_UNIQUE_103805401,,False,1,5
B,129,103805398,B_UNIQUE_103805398,,False,1,2
B,130,103805396,B_UNIQUE_103805396,,False,1,2
B,131,103805390,B_UNIQUE_103805390,,False,1,4
B,132,94739862,B_UNIQUE_94739862,,False,1,5
B,133,100922534,B_UNIQUE_100922534,,False,1,4
B,134,103805375,B_UNIQUE_103805375,,False,1,4
B,135,103805366,B_UNIQUE_103805366,,False,1,1
B,136,102859087,B_UNIQUE_102859087,,False,1,1
B,137,100049703,B_UNIQUE_100049703,,False,1,1
B,138,103805244,B_UNIQUE_103805244,,False,1,1
B,139,101557901,B_UNIQUE_101557901,,False,1,2
B,140,103705457,B_UNIQUE_103705457,,False,1,3
B,141,103705756,B_UNIQUE_103705756,,False,1,2
B,142,103805331,B_UNIQUE_103805331,,False,1,3
B,143,103805321,B_UNIQUE_103805321,,False,1,5
B,144,102920513,B_UNIQUE_102920513,,False,1,5
B,145,103187350,B_UNIQUE_103187350,,False,1,1
B,146,103805305,B_UNIQUE_103805305,,False,1,1
B,147,103539418,B_UNIQUE_103539418,,False,1,3
B,148,103050905,B_UNIQUE_103050905,,False,1,1
B,149,103176156,B_UNIQUE_103176156,,False,1,2
B,150,103050937,B_UNIQUE_103050937,,False,1,3
B,151,103805177,B_UNIQUE_103805177,,False,1,1
B,152,103805172,B_UNIQUE_103805172,,False,1,1
B,153,102554797,B_UNIQUE_102554797,,False,1,1
B,154,101907204,B_UNIQUE_101907204,,False,1,3
B,155,101830037,B_UNIQUE_101830037,,False,1,1
B,156,103805238,B_UNIQUE_103805238,,False,1,5
B,157,103805222,B_UNIQUE_103805222,,False,1,1
B,158,30964923,B_UNIQUE_30964923,,False,1,3
B,159,103652447,B_UNIQUE_103652447,,False,1,1
B,160,100049749,B_UNIQUE_100049749,,False,1,2
B,161,103805089,B_UNIQUE_103805089,,False,1,2
B,162,103805118,B_UNIQUE_103805118,,False,1,5
B,163,103805117,B_UNIQUE_103805117,,False,1,3
B,164,103805207,B_UNIQUE_103805207,,False,1,3
B,165,103792460,B_UNIQUE_103792460,,False,1,2
B,166,103487988,B_UNIQUE_103487988,,False,1,5
B,167,103436550,B_UNIQUE_103436550,,False,1,1
B,168,103805030,B_UNIQUE_103805030,,False,1,5
B,169,103434472,B_UNIQUE_103434472,,False,1,3
B,170,103805026,B_UNIQUE_103805026,,False,1,3
B,171,103610151,B_UNIQUE_103610151,,False,1,4
B,172,100751667,B_UNIQUE_100751667,,False,1,4
B,173,103805021,B_UNIQUE_103805021,,False,1,1
B,174,103694293,B_UNIQUE_103694293,,False,1,4
B,175,103509966,B_UNIQUE_103509966,,False,1,2
B,176,103804933,B_UNIQUE_103804933,,False,1,3
B,177,103648844,B_UNIQUE_103648844,,False,1,4
B,178,102467837,B_UNIQUE_102467837,,False,1,1
B,179,103804857,B_UNIQUE_103804857,,False,1,5
B,180,101776501,B_UNIQUE_101776501,,False,1,4
B,181,101812252,B_UNIQUE_101812252,,False,1,5
B,182,101817399,B_UNIQUE_101817399,,False,1,4
B,183,100780015,B_UNIQUE_100780015,,False,1,1
B,184,101709396,B_UNIQUE_101709396,,False,1,4
B,185,102990565,B_UNIQUE_102990565,,False,1,2
B,186,103804826,B_UNIQUE_103804826,,False,1,5
B,187,103804825,B_UNIQUE_103804825,,False,1,1
B,188,103493683,B_UNIQUE_103493683,,False,1,5
B,189,103465493,B_UNIQUE_103465493,,False,1,5
B,190,103126986,B_UNIQUE_103126986,,False,1,3
B,191,101186465,B_UNIQUE_101186465,,False,1,1
B,192,100503785,B_UNIQUE_100503785,,False,1,5
B,193,100338053,B_UNIQUE_100338053,,False,1,5
B,194,83622800,B_UNIQUE_83622800,,False,1,2
B,195,103249540,B_UNIQUE_103249540,,False,1,2
B,196,103804692,B_UNIQUE_103804692,,False,1,4
B,197,100369189,B_UNIQUE_100369189,,False,1,4
B,198,102754019,B_UNIQUE_102754019,,False,1,3
B,199,96323999,B_UNIQUE_96323999,,False,1,3
B,200,96324225,B_UNIQUE_96324225,,False,1,2
B,201,95783518,B_RG_0001,B_RG_0001,True,2,1
B,202,102352239,B_UNIQUE_102352239,,False,1,4
B,203,96433542,B_UNIQUE_96433542,,False,1,2
B,204,103804595,B_UNIQUE_103804595,,False,1,1
B,205,103804591,B_UNIQUE_103804591,,False,1,4
B,206,103804585,B_UNIQUE_103804585,,False,1,3
B,207,103804652,B_UNIQUE_103804652,,False,1,1
B,208,103791585,B_UNIQUE_103791585,,False,1,2
B,209,103739574,B_UNIQUE_103739574,,False,1,3
B,210,103644888,B_UNIQUE_103644888,,False,1,2
B,211,103612129,B_UNIQUE_103612129,,False,1,3
B,212,103558767,B_UNIQUE_103558767,,False,1,2
B,213,102514324,B_UNIQUE_102514324,,False,1,2
B,214,103169491,B_UNIQUE_103169491,,False,1,5
B,215,103804567,B_UNIQUE_103804567,,False,1,3
B,216,103804632,B_UNIQUE_103804632,,False,1,3
B,217,103224951,B_UNIQUE_103224951,,False,1,4
B,218,103804617,B_UNIQUE_103804617,,False,1,4
B,219,102462695,B_UNIQUE_102462695,,False,1,3
B,220,103804483,B_UNIQUE_103804483,,False,1,2
B,221,103804560,B_UNIQUE_103804560,,False,1,4
B,222,103804467,B_UNIQUE_103804467,,False,1,2
B,223,103804464,B_UNIQUE_103804464,,False,1,2
B,224,103804443,B_UNIQUE_103804443,,False,1,4
B,225,102900811,B_UNIQUE_102900811,,False,1,5
B,226,101602939,B_UNIQUE_101602939,,False,1,4
B,227,102493387,B_UNIQUE_102493387,,False,1,1
B,228,103804549,B_UNIQUE_103804549,,False,1,5
B,229,103804544,B_UNIQUE_103804544,,False,1,1
B,230,103804540,B_UNIQUE_103804540,,False,1,1
B,231,102917391,B_UNIQUE_102917391,,False,1,1
B,232,102900939,B_UNIQUE_102900939,,False,1,4
B,233,102886250,B_UNIQUE_102886250,,False,1,3
B,234,102885651,B_UNIQUE_102885651,,False,1,5
B,235,102464027,B_UNIQUE_102464027,,False,1,5
B,236,103804534,B_UNIQUE_103804534,,False,1,5
B,237,103278649,B_UNIQUE_103278649,,False,1,1
B,238,96102884,B_RG_0002,B_RG_0002,True,2,5
B,239,103804489,B_UNIQUE_103804489,,False,1,1
B,240,101443504,B_UNIQUE_101443504,,False,1,3
B,241,102462863,B_UNIQUE_102462863,,False,1,2
B,242,103402067,B_UNIQUE_103402067,,False,1,1
B,243,99617847,B_UNIQUE_99617847,,False,1,3
B,244,102271412,B_UNIQUE_102271412,,False,1,5
B,245,103804319,B_UNIQUE_103804319,,False,1,1
B,246,103804318,B_UNIQUE_103804318,,False,1,4
B,247,103804387,B_UNIQUE_103804387,,False,1,2
B,248,103804295,B_UNIQUE_103804295,,False,1,3
B,249,103804357,B_UNIQUE_103804357,,False,1,4
B,250,103804345,B_UNIQUE_103804345,,False,1,3
B,251,102156206,B_UNIQUE_102156206,,False,1,1
B,252,103804258,B_UNIQUE_103804258,,False,1,5
B,253,103804237,B_UNIQUE_103804237,,False,1,3
B,254,102624302,B_UNIQUE_102624302,,False,1,1
B,255,102967909,B_UNIQUE_102967909,,False,1,2
B,256,103580930,B_UNIQUE_103580930,,False,1,1
B,257,102799732,B_UNIQUE_102799732,,False,1,1
B,258,102862641,B_UNIQUE_102862641,,False,1,4
B,259,103804124,B_UNIQUE_103804124,,False,1,2
B,260,103644314,B_UNIQUE_103644314,,False,1,4
B,261,103804112,B_UNIQUE_103804112,,False,1,2
B,262,103804107,B_UNIQUE_103804107,,False,1,1
B,263,103804101,B_UNIQUE_103804101,,False,1,5
B,264,103804090,B_RG_0003,B_RG_0003,True,2,3
B,265,103804083,B_UNIQUE_103804083,,False,1,2
B,266,103804213,B_UNIQUE_103804213,,False,1,2
B,267,96434057,B_UNIQUE_96434057,,False,1,2
B,268,103804189,B_UNIQUE_103804189,,False,1,5
B,269,103804025,B_UNIQUE_103804025,,False,1,4
B,270,103804022,B_UNIQUE_103804022,,False,1,1
B,271,103804173,B_UNIQUE_103804173,,False,1,4
B,272,103655077,B_UNIQUE_103655077,,False,1,2
B,273,103655467,B_UNIQUE_103655467,,False,1,3
B,274,101555323,B_UNIQUE_101555323,,False,1,4
B,275,103804159,B_UNIQUE_103804159,,False,1,3
B,276,90290816,B_UNIQUE_90290816,,False,1,4
B,277,103312515,B_UNIQUE_103312515,,False,1,3
B,278,102775997,B_UNIQUE_102775997,,False,1,4
B,279,103804145,B_UNIQUE_103804145,,False,1,5
B,280,103804135,B_UNIQUE_103804135,,False,1,2
B,281,103804132,B_UNIQUE_103804132,,False,1,4
B,282,102851956,B_UNIQUE_102851956,,False,1,5
B,283,103372239,B_UNIQUE_103372239,,False,1,2
B,284,103532846,B_UNIQUE_103532846,,False,1,2
B,285,103804063,B_UNIQUE_103804063,,False,1,2
B,286,103496074,B_UNIQUE_103496074,,False,1,1
B,287,98991063,B_UNIQUE_98991063,,False,1,5
B,288,103125797,B_UNIQUE_103125797,,False,1,1
B,289,103125858,B_UNIQUE_103125858,,False,1,5
B,290,103784481,B_UNIQUE_103784481,,False,1,4
B,291,103804037,B_UNIQUE_103804037,,False,1,3
B,292,99300583,B_UNIQUE_99300583,,False,1,4
B,293,103803987,B_UNIQUE_103803987,,False,1,3
B,294,103803848,B_UNIQUE_103803848,,False,1,3
B,295,103803843,B_UNIQUE_103803843,,False,1,3
B,296,100329236,B_UNIQUE_100329236,,False,1,4
B,297,101547589,B_UNIQUE_101547589,,False,1,3
B,298,101538341,B_UNIQUE_101538341,,False,1,4
B,299,103533247,B_UNIQUE_103533247,,False,1,2
B,300,102709083,B_UNIQUE_102709083,,False,1,3
B,301,103803972,B_UNIQUE_103803972,,False,1,1
B,302,103730519,B_UNIQUE_103730519,,False,1,2
B,303,103268614,B_UNIQUE_103268614,,False,1,2
B,304,103803960,B_UNIQUE_103803960,,False,1,3
B,305,103803959,B_UNIQUE_103803959,,False,1,3
B,306,103803955,B_UNIQUE_103803955,,False,1,2
B,307,102035044,B_UNIQUE_102035044,,False,1,1
B,308,97263588,B_UNIQUE_97263588,,False,1,2
B,309,103803942,B_UNIQUE_103803942,,False,1,1
B,310,103803941,B_UNIQUE_103803941,,False,1,3
B,311,103803936,B_UNIQUE_103803936,,False,1,1
B,312,103803935,B_UNIQUE_103803935,,False,1,3
B,313,103803933,B_UNIQUE_103803933,,False,1,4
B,314,96241155,B_UNIQUE_96241155,,False,1,1
B,315,95654067,B_UNIQUE_95654067,,False,1,5
B,316,103803919,B_UNIQUE_103803919,,False,1,1
B,317,103803819,B_UNIQUE_103803819,,False,1,1
B,318,101655915,B_UNIQUE_101655915,,False,1,4
B,319,102776186,B_UNIQUE_102776186,,False,1,4
B,320,96660735,B_UNIQUE_96660735,,False,1,3
B,321,98359134,B_UNIQUE_98359134,,False,1,1
B,322,100180638,B_UNIQUE_100180638,,False,1,3
B,323,102994144,B_UNIQUE_102994144,,False,1,3
B,324,102264994,B_UNIQUE_102264994,,False,1,1
B,325,102812723,B_UNIQUE_102812723,,False,1,2
B,326,103318297,B_UNIQUE_103318297,,False,1,1
B,327,103803795,B_UNIQUE_103803795,,False,1,2
B,328,103803788,B_UNIQUE_103803788,,False,1,4
B,329,103803620,B_UNIQUE_103803620,,False,1,5
B,330,103803600,B_UNIQUE_103803600,,False,1,3
B,331,103803776,B_UNIQUE_103803776,,False,1,4
B,332,103803747,B_UNIQUE_103803747,,False,1,4
B,333,103803736,B_UNIQUE_103803736,,False,1,4
B,334,103803723,B_UNIQUE_103803723,,False,1,3
B,335,103803564,B_UNIQUE_103803564,,False,1,4
B,336,103803546,B_UNIQUE_103803546,,False,1,2
B,337,103803536,B_UNIQUE_103803536,,False,1,3
B,338,103774002,B_UNIQUE_103774002,,False,1,4
B,339,103803711,B_UNIQUE_103803711,,False,1,3
B,340,102162371,B_UNIQUE_102162371,,False,1,5
B,341,100454337,B_UNIQUE_100454337,,False,1,1
B,342,103803693,B_UNIQUE_103803693,,False,1,4
B,343,103109120,B_UNIQUE_103109120,,False,1,3
B,344,103462482,B_UNIQUE_103462482,,False,1,2
B,345,103162725,B_UNIQUE_103162725,,False,1,3
B,346,102257653,B_UNIQUE_102257653,,False,1,2
B,347,103162722,B_UNIQUE_103162722,,False,1,4
B,348,102240958,B_UNIQUE_102240958,,False,1,1
B,349,101629542,B_UNIQUE_101629542,,False,1,2
B,350,100763945,B_UNIQUE_100763945,,False,1,1
B,351,90406231,B_UNIQUE_90406231,,False,1,5
B,352,101798229,B_UNIQUE_101798229,,False,1,5
B,353,103803570,B_UNIQUE_103803570,,False,1,5
B,354,102622871,B_UNIQUE_102622871,,False,1,1
B,355,102642827,B_UNIQUE_102642827,,False,1,4
B,356,103803521,B_UNIQUE_103803521,,False,1,3
B,357,100929943,B_UNIQUE_100929943,,False,1,3
B,358,100303196,B_UNIQUE_100303196,,False,1,1
B,359,99305459,B_UNIQUE_99305459,,False,1,5
B,360,103803482,B_UNIQUE_103803482,,False,1,1
B,361,102776483,B_UNIQUE_102776483,,False,1,2
B,362,103803464,B_UNIQUE_103803464,,False,1,2
B,363,103803456,B_UNIQUE_103803456,,False,1,3
B,364,103803437,B_UNIQUE_103803437,,False,1,5
B,365,103207867,B_UNIQUE_103207867,,False,1,1
B,366,103349480,B_UNIQUE_103349480,,False,1,3
B,367,93765460,B_UNIQUE_93765460,,False,1,5
B,368,103803423,B_UNIQUE_103803423,,False,1,2
B,369,102226188,B_UNIQUE_102226188,,False,1,2
B,370,98533078,B_UNIQUE_98533078,,False,1,3
B,371,103640552,B_UNIQUE_103640552,,False,1,2
B,372,103803277,B_UNIQUE_103803277,,False,1,5
B,373,103803252,B_UNIQUE_103803252,,False,1,2
B,374,103803250,B_UNIQUE_103803250,,False,1,3
B,375,103239470,B_UNIQUE_103239470,,False,1,2
B,376,102731169,B_UNIQUE_102731169,,False,1,1
B,377,103803090,B_UNIQUE_103803090,,False,1,4
B,378,103803067,B_UNIQUE_103803067,,False,1,3
B,379,103803062,B_UNIQUE_103803062,,False,1,1
B,380,103803221,B_UNIQUE_103803221,,False,1,2
B,381,103695244,B_UNIQUE_103695244,,False,1,5
B,382,102288304,B_UNIQUE_102288304,,False,1,5
B,383,103273543,B_UNIQUE_103273543,,False,1,2
B,384,102383514,B_UNIQUE_102383514,,False,1,2
B,385,103803186,B_UNIQUE_103803186,,False,1,5
B,386,103803179,B_UNIQUE_103803179,,False,1,2
B,387,102865764,B_UNIQUE_102865764,,False,1,2
B,388,100430829,B_UNIQUE_100430829,,False,1,1
B,389,103802984,B_UNIQUE_103802984,,False,1,5
B,390,103802979,B_UNIQUE_103802979,,False,1,1
B,391,103802963,B_UNIQUE_103802963,,False,1,3
B,392,103802960,B_UNIQUE_103802960,,False,1,3
B,393,103802953,B_UNIQUE_103802953,,False,1,4
B,394,103802937,B_UNIQUE_103802937,,False,1,1
B,395,103802919,B_UNIQUE_103802919,,False,1,2
B,396,101749735,B_UNIQUE_101749735,,False,1,1
B,397,99710009,B_UNIQUE_99710009,,False,1,3
B,398,101827169,B_UNIQUE_101827169,,False,1,1
B,399,103609830,B_UNIQUE_103609830,,False,1,4
B,400,103803144,B_UNIQUE_103803144,,False,1,5
B,401,103803131,B_UNIQUE_103803131,,False,1,1
B,402,103326916,B_UNIQUE_103326916,,False,1,1
B,403,103704397,B_UNIQUE_103704397,,False,1,2
B,404,101856614,B_UNIQUE_101856614,,False,1,1
B,405,103632408,B_UNIQUE_103632408,,False,1,3
B,406,103803066,B_UNIQUE_103803066,,False,1,4
B,407,103803053,B_UNIQUE_103803053,,False,1,1
B,408,103462919,B_UNIQUE_103462919,,False,1,4
B,409,102562785,B_UNIQUE_102562785,,False,1,3
B,410,103698129,B_UNIQUE_103698129,,False,1,4
B,411,101963666,B_UNIQUE_101963666,,False,1,4
B,412,86810806,B_UNIQUE_86810806,,False,1,2
B,413,97077831,B_UNIQUE_97077831,,False,1,2
B,414,103517969,B_UNIQUE_103517969,,False,1,5
B,415,103802910,B_UNIQUE_103802910,,False,1,3
B,416,103802802,B_UNIQUE_103802802,,False,1,2
B,417,103802797,B_UNIQUE_103802797,,False,1,4
B,418,103802908,B_UNIQUE_103802908,,False,1,2
B,419,103802899,B_UNIQUE_103802899,,False,1,1
B,420,103802897,B_UNIQUE_103802897,,False,1,3
B,421,101615471,B_UNIQUE_101615471,,False,1,1
B,422,103802890,B_UNIQUE_103802890,,False,1,4
B,423,103354046,B_UNIQUE_103354046,,False,1,5
B,424,103802735,B_UNIQUE_103802735,,False,1,2
B,425,103802723,B_UNIQUE_103802723,,False,1,1
B,426,103751681,B_UNIQUE_103751681,,False,1,3
B,427,103751333,B_UNIQUE_103751333,,False,1,2
B,428,103750172,B_UNIQUE_103750172,,False,1,5
B,429,97225270,B_UNIQUE_97225270,,False,1,1
B,430,103753407,B_UNIQUE_103753407,,False,1,3
B,431,103748128,B_UNIQUE_103748128,,False,1,4
B,432,103746480,B_UNIQUE_103746480,,False,1,1
B,433,103489349,B_UNIQUE_103489349,,False,1,1
B,434,103751057,B_UNIQUE_103751057,,False,1,5
B,435,103753480,B_UNIQUE_103753480,,False,1,4
B,436,103746056,B_UNIQUE_103746056,,False,1,1
B,437,103746579,B_UNIQUE_103746579,,False,1,1
B,438,103434871,B_UNIQUE_103434871,,False,1,3
B,439,103651492,B_UNIQUE_103651492,,False,1,3
B,440,103748406,B_UNIQUE_103748406,,False,1,2
B,441,103678414,B_UNIQUE_103678414,,False,1,4
B,442,103633056,B_UNIQUE_103633056,,False,1,3
B,443,103632775,B_UNIQUE_103632775,,False,1,5
B,444,103748878,B_UNIQUE_103748878,,False,1,5
B,445,102236931,B_UNIQUE_102236931,,False,1,2
B,446,103743397,B_UNIQUE_103743397,,False,1,4
B,447,103747070,B_UNIQUE_103747070,,False,1,3
B,448,103743867,B_UNIQUE_103743867,,False,1,5
B,449,103744256,B_UNIQUE_103744256,,False,1,2
B,450,103521973,B_UNIQUE_103521973,,False,1,2
B,451,103677492,B_UNIQUE_103677492,,False,1,2
B,452,103508663,B_UNIQUE_103508663,,False,1,4
B,453,103084402,B_UNIQUE_103084402,,False,1,4
B,454,102442625,B_UNIQUE_102442625,,False,1,2
B,455,103745573,B_UNIQUE_103745573,,False,1,3
B,456,103743473,B_UNIQUE_103743473,,False,1,3
B,457,101514080,B_UNIQUE_101514080,,False,1,3
B,458,103607666,B_UNIQUE_103607666,,False,1,3
B,459,103520534,B_UNIQUE_103520534,,False,1,4
B,460,100482067,B_RG_0001,B_RG_0001,True,2,1
B,461,101856001,B_RG_0004,B_RG_0004,True,3,4
B,462,102706714,B_UNIQUE_102706714,,False,1,3
B,463,96130266,B_UNIQUE_96130266,,False,1,1
B,464,103730893,B_UNIQUE_103730893,,False,1,4
B,465,101910541,B_UNIQUE_101910541,,False,1,4
B,466,103632498,B_UNIQUE_103632498,,False,1,4
B,467,103802709,B_UNIQUE_103802709,,False,1,4
B,468,103421703,B_UNIQUE_103421703,,False,1,2
B,469,103802510,B_UNIQUE_103802510,,False,1,4
B,470,103802487,B_UNIQUE_103802487,,False,1,4
B,471,103802482,B_UNIQUE_103802482,,False,1,4
B,472,103802658,B_UNIQUE_103802658,,False,1,5
B,473,103802652,B_UNIQUE_103802652,,False,1,2
B,474,103128842,B_UNIQUE_103128842,,False,1,1
B,475,103734876,B_UNIQUE_103734876,,False,1,1
B,476,103802645,B_UNIQUE_103802645,,False,1,1
B,477,103418149,B_UNIQUE_103418149,,False,1,2
B,478,103566171,B_UNIQUE_103566171,,False,1,2
B,479,103566334,B_UNIQUE_103566334,,False,1,5
B,480,101267413,B_UNIQUE_101267413,,False,1,5
B,481,102843643,B_UNIQUE_102843643,,False,1,1
B,482,103735534,B_UNIQUE_103735534,,False,1,1
B,483,102551061,B_UNIQUE_102551061,,False,1,4
B,484,102079764,B_UNIQUE_102079764,,False,1,1
B,485,103204105,B_RG_0004,B_RG_0004,True,3,4
B,486,103299358,B_UNIQUE_103299358,,False,1,2
B,487,99232624,B_UNIQUE_99232624,,False,1,4
B,488,103802411,B_UNIQUE_103802411,,False,1,1
B,489,102850108,B_UNIQUE_102850108,,False,1,2
B,490,103802298,B_UNIQUE_103802298,,False,1,1
B,491,99220843,B_UNIQUE_99220843,,False,1,1
B,492,99042447,B_UNIQUE_99042447,,False,1,3
B,493,103432627,B_UNIQUE_103432627,,False,1,5
B,494,103802386,B_UNIQUE_103802386,,False,1,3
B,495,103650199,B_UNIQUE_103650199,,False,1,5
